수집시각,주차장코드,주차장명,총주차면,현재주차대수,잔여면수,점유율,최종업데이트
2026-05-02 23:09:28,A21,화명역,37,29,8,78.4,2026-05-02 23:05:00
2026-05-02 23:09:28,A22,학장천 복개,270,170,100,63.0,2026-05-02 23:05:00
2026-05-02 23:09:28,A23,수변공원,102,81,21,79.4,2026-05-02 23:05:00
2026-05-02 23:09:28,A24,중동역,167,43,124,25.7,2026-05-02 23:05:00
2026-05-02 23:09:28,A25,미포공영,97,37,60,38.1,2026-05-02 23:05:00
2026-05-02 23:09:28,A26,온천장역(남측),247,129,118,52.2,2026-05-02 23:05:00
2026-05-02 23:09:28,A27,구서역,272,112,160,41.2,2026-05-02 23:05:00
2026-05-02 23:09:28,A28,중앙공원,101,59,42,58.4,2026-05-02 23:05:00
2026-05-02 23:09:28,A29,장전역,190,61,129,32.1,2026-05-02 23:05:00
2026-05-02 23:09:28,A30,사상역 광장,0,-90,90,0.0,2026-05-02 23:05:00
2026-05-02 23:09:28,A32,남산역,210,77,133,36.7,2026-05-02 23:05:00
2026-05-02 23:09:28,A33,하단역,151,79,72,52.3,2026-05-02 23:05:00
2026-05-02 23:09:28,A34,명륜역,185,91,94,49.2,2026-05-02 23:05:00
2026-05-02 23:09:28,A35,동래역,400,357,43,89.2,2026-05-02 23:05:00
2026-05-02 23:09:28,A36,해운대광장,164,159,5,97.0,2026-05-02 23:05:00
2026-05-02 23:09:28,A37,롯데 광복점 뒤(2),22,9,13,40.9,2026-05-02 23:05:00
2026-05-02 23:09:28,A40,반여2배수지,111,57,54,51.4,2026-05-02 23:05:00
2026-05-02 23:09:28,A41,요트경기장 앞 1구역,231,53,178,22.9,2026-05-02 23:05:00
2026-05-02 23:09:28,A42,삼락천로,124,36,88,29.0,2026-05-02 23:05:00
2026-05-02 23:09:28,A43,부전복개도로1,20,16,4,80.0,2026-05-02 23:05:00
2026-05-02 23:09:28,A44,부전복개도로2,23,13,10,56.5,2026-05-02 23:05:00
2026-05-02 23:09:28,A45,적십자회관,31,0,31,0.0,2026-05-02 23:05:00
2026-05-02 23:09:28,A48,대연고가밑,46,1,45,2.2,2026-05-02 23:05:00
2026-05-02 23:09:28,A49,골드테마거리,16,4,12,25.0,2026-05-02 23:05:00
2026-05-02 23:09:28,A50,요트경기장 앞 2구역,68,36,32,52.9,2026-05-02 23:05:00
2026-05-02 23:09:28,A432,수안동주차빌딩,60,14,46,23.3,2026-05-02 23:05:00
2026-05-02 23:09:28,A433,구남역,122,51,71,41.8,2026-05-02 23:05:00
2026-05-02 23:09:28,A434,만덕2동사앞복개,73,36,37,49.3,2026-05-02 23:05:00
2026-05-03 00:10:31,A01,"반송1, 3동 공영",152,119,33,78.3,2026-05-03 00:10:01
2026-05-03 00:10:31,A02,삼락재첩거리,126,59,67,46.8,2026-05-03 00:10:01
2026-05-03 00:10:31,A03,수변어린이공원,149,75,74,50.3,2026-05-03 00:10:01
2026-05-03 00:10:31,A04,장산역 1번,87,59,28,67.8,2026-05-03 00:10:01
2026-05-03 00:10:31,A05,장산역 2번,104,31,73,29.8,2026-05-03 00:10:01
2026-05-03 00:10:31,A06,좌1동,68,36,32,52.9,2026-05-03 00:10:01
2026-05-03 00:10:31,A07,노포역,390,194,196,49.7,2026-05-03 00:10:01
2026-05-03 00:10:31,A09,두산위브 뒤,45,33,12,73.3,2026-05-03 00:10:01
2026-05-03 00:10:31,A10,대우1차아파트 앞,76,2,74,2.6,2026-05-03 00:10:01
2026-05-03 00:10:31,A11,부산기계공고 후문,78,58,20,74.4,2026-05-03 00:10:01
2026-05-03 00:10:31,A12,해운대 센텀시티,83,80,3,96.4,2026-05-03 00:10:01
2026-05-03 00:10:31,A13,반여도서관 앞,312,212,100,67.9,2026-05-03 00:10:01
2026-05-03 00:10:31,A14,동대신동,24,21,3,87.5,2026-05-03 00:10:01
2026-05-03 00:10:31,A15,신선3동,84,28,56,33.3,2026-05-03 00:10:01
2026-05-03 00:10:31,A16,영선대로 지하 공영,122,61,61,50.0,2026-05-03 00:10:01
2026-05-03 00:10:31,A17,동백사거리,36,20,16,55.6,2026-05-03 00:10:01
2026-05-03 00:10:31,A18,중동이마트 옆,78,52,26,66.7,2026-05-03 00:10:01
2026-05-03 00:10:31,A19,부산대역(남측),224,31,193,13.8,2026-05-03 00:10:01
2026-05-03 00:10:31,A20,부산대역(북측),249,52,197,20.9,2026-05-03 00:10:01
2026-05-03 00:10:31,A21,화명역,37,27,10,73.0,2026-05-03 00:10:01
2026-05-03 00:10:31,A22,학장천 복개,270,170,100,63.0,2026-05-03 00:10:01
2026-05-03 00:10:31,A23,수변공원,102,57,45,55.9,2026-05-03 00:10:01
2026-05-03 00:10:31,A24,중동역,167,41,126,24.6,2026-05-03 00:10:01
2026-05-03 00:10:31,A25,미포공영,97,34,63,35.1,2026-05-03 00:10:01
2026-05-03 00:10:31,A26,온천장역(남측),247,115,132,46.6,2026-05-03 00:10:01
2026-05-03 00:10:31,A27,구서역,272,92,180,33.8,2026-05-03 00:10:01
2026-05-03 00:10:31,A28,중앙공원,101,62,39,61.4,2026-05-03 00:10:01
2026-05-03 00:10:31,A29,장전역,190,54,136,28.4,2026-05-03 00:10:01
2026-05-03 00:10:31,A30,사상역 광장,0,-90,90,0.0,2026-05-03 00:10:01
2026-05-03 00:10:31,A32,남산역,210,73,137,34.8,2026-05-03 00:10:01
2026-05-03 00:10:31,A33,하단역,151,74,77,49.0,2026-05-03 00:10:01
2026-05-03 00:10:31,A34,명륜역,185,91,94,49.2,2026-05-03 00:10:01
2026-05-03 00:10:31,A35,동래역,400,296,104,74.0,2026-05-03 00:10:01
2026-05-03 00:10:31,A36,해운대광장,164,137,27,83.5,2026-05-03 00:10:01
2026-05-03 00:10:31,A37,롯데 광복점 뒤(2),22,9,13,40.9,2026-05-03 00:10:01
2026-05-03 00:10:31,A40,반여2배수지,111,58,53,52.3,2026-05-03 00:10:01
2026-05-03 00:10:31,A41,요트경기장 앞 1구역,231,34,197,14.7,2026-05-03 00:10:01
2026-05-03 00:10:31,A42,삼락천로,124,37,87,29.8,2026-05-03 00:10:01
2026-05-03 00:10:31,A43,부전복개도로1,20,16,4,80.0,2026-05-03 00:10:01
2026-05-03 00:10:31,A44,부전복개도로2,23,13,10,56.5,2026-05-03 00:10:01
2026-05-03 00:10:31,A45,적십자회관,31,0,31,0.0,2026-05-03 00:10:01
2026-05-03 00:10:31,A48,대연고가밑,46,1,45,2.2,2026-05-03 00:10:01
2026-05-03 00:10:31,A49,골드테마거리,16,4,12,25.0,2026-05-03 00:10:01
2026-05-03 00:10:31,A50,요트경기장 앞 2구역,68,23,45,33.8,2026-05-03 00:10:01
2026-05-03 00:10:31,A432,수안동주차빌딩,60,15,45,25.0,2026-05-03 00:10:01
2026-05-03 00:10:31,A433,구남역,122,54,68,44.3,2026-05-03 00:10:01
2026-05-03 00:10:31,A434,만덕2동사앞복개,73,36,37,49.3,2026-05-03 00:10:01
2026-05-03 01:07:21,A01,"반송1, 3동 공영",152,118,34,77.6,2026-05-03 01:05:00
2026-05-03 01:07:21,A02,삼락재첩거리,126,59,67,46.8,2026-05-03 01:05:00
2026-05-03 01:07:21,A03,수변어린이공원,149,57,92,38.3,2026-05-03 01:05:00
2026-05-03 01:07:21,A04,장산역 1번,87,50,37,57.5,2026-05-03 01:05:00
2026-05-03 01:07:21,A05,장산역 2번,104,24,80,23.1,2026-05-03 01:05:00
2026-05-03 01:07:21,A06,좌1동,68,32,36,47.1,2026-05-03 01:05:00
2026-05-03 01:07:21,A07,노포역,390,188,202,48.2,2026-05-03 01:05:00
2026-05-03 01:07:21,A09,두산위브 뒤,45,34,11,75.6,2026-05-03 01:05:00
2026-05-03 01:07:21,A10,대우1차아파트 앞,76,2,74,2.6,2026-05-03 01:05:00
2026-05-03 01:07:21,A11,부산기계공고 후문,78,73,5,93.6,2026-05-03 01:05:00
2026-05-03 01:07:21,A12,해운대 센텀시티,83,80,3,96.4,2026-05-03 01:05:00
2026-05-03 01:07:21,A13,반여도서관 앞,312,212,100,67.9,2026-05-03 01:05:00
2026-05-03 01:07:21,A14,동대신동,24,21,3,87.5,2026-05-03 01:05:00
2026-05-03 01:07:21,A15,신선3동,84,28,56,33.3,2026-05-03 01:05:00
2026-05-03 01:07:21,A16,영선대로 지하 공영,122,58,64,47.5,2026-05-03 01:05:00
2026-05-03 01:07:21,A17,동백사거리,36,20,16,55.6,2026-05-03 01:05:00
2026-05-03 01:07:21,A18,중동이마트 옆,78,47,31,60.3,2026-05-03 01:05:00
2026-05-03 01:07:21,A19,부산대역(남측),224,27,197,12.1,2026-05-03 01:05:00
2026-05-03 01:07:21,A20,부산대역(북측),249,43,206,17.3,2026-05-03 01:05:00
2026-05-03 01:07:21,A21,화명역,37,23,14,62.2,2026-05-03 01:05:00
2026-05-03 01:07:21,A22,학장천 복개,270,79,191,29.3,2026-05-03 01:05:00
2026-05-03 01:07:21,A23,수변공원,102,48,54,47.1,2026-05-03 01:05:00
2026-05-03 01:07:21,A24,중동역,167,41,126,24.6,2026-05-03 01:05:00
2026-05-03 01:07:21,A25,미포공영,97,34,63,35.1,2026-05-03 01:05:00
2026-05-03 01:07:21,A26,온천장역(남측),247,113,134,45.7,2026-05-03 01:05:00
2026-05-03 01:07:21,A27,구서역,272,84,188,30.9,2026-05-03 01:05:00
2026-05-03 01:07:21,A28,중앙공원,101,62,39,61.4,2026-05-03 01:05:00
2026-05-03 01:07:21,A29,장전역,190,56,134,29.5,2026-05-03 01:05:00
2026-05-03 01:07:21,A30,사상역 광장,0,-90,90,0.0,2026-05-03 01:05:00
2026-05-03 01:07:21,A32,남산역,210,96,114,45.7,2026-05-03 01:05:00
2026-05-03 01:07:21,A33,하단역,151,73,78,48.3,2026-05-03 01:05:00
2026-05-03 01:07:21,A34,명륜역,185,91,94,49.2,2026-05-03 01:05:00
2026-05-03 01:07:21,A35,동래역,400,239,161,59.8,2026-05-03 01:05:00
2026-05-03 01:07:21,A36,해운대광장,164,111,53,67.7,2026-05-03 01:05:00
2026-05-03 01:07:21,A37,롯데 광복점 뒤(2),22,9,13,40.9,2026-05-03 01:05:00
2026-05-03 01:07:21,A40,반여2배수지,111,58,53,52.3,2026-05-03 01:05:00
2026-05-03 01:07:21,A41,요트경기장 앞 1구역,231,43,188,18.6,2026-05-03 01:05:00
2026-05-03 01:07:21,A42,삼락천로,124,37,87,29.8,2026-05-03 01:05:00
2026-05-03 01:07:21,A43,부전복개도로1,20,16,4,80.0,2026-05-03 01:05:00
2026-05-03 01:07:21,A44,부전복개도로2,23,13,10,56.5,2026-05-03 01:05:00
2026-05-03 01:07:21,A45,적십자회관,31,0,31,0.0,2026-05-03 01:05:00
2026-05-03 01:07:21,A48,대연고가밑,46,1,45,2.2,2026-05-03 01:05:00
2026-05-03 01:07:21,A49,골드테마거리,16,4,12,25.0,2026-05-03 01:05:00
2026-05-03 01:07:21,A50,요트경기장 앞 2구역,68,19,49,27.9,2026-05-03 01:05:00
2026-05-03 01:07:21,A432,수안동주차빌딩,60,15,45,25.0,2026-05-03 01:05:00
2026-05-03 01:07:21,A433,구남역,122,54,68,44.3,2026-05-03 01:05:00
2026-05-03 01:07:21,A434,만덕2동사앞복개,73,37,36,50.7,2026-05-03 01:05:00
2026-05-03 02:12:33,A01,"반송1, 3동 공영",152,52,100,34.2,2026-05-03 02:10:00
2026-05-03 02:12:33,A02,삼락재첩거리,126,60,66,47.6,2026-05-03 02:10:00
2026-05-03 02:12:33,A03,수변어린이공원,149,54,95,36.2,2026-05-03 02:10:00
2026-05-03 02:12:33,A04,장산역 1번,87,37,50,42.5,2026-05-03 02:10:00
2026-05-03 02:12:33,A05,장산역 2번,104,22,82,21.2,2026-05-03 02:10:00
2026-05-03 02:12:33,A06,좌1동,68,29,39,42.6,2026-05-03 02:10:00
2026-05-03 02:12:33,A07,노포역,390,188,202,48.2,2026-05-03 02:10:00
2026-05-03 02:12:33,A09,두산위브 뒤,45,36,9,80.0,2026-05-03 02:10:00
2026-05-03 02:12:33,A10,대우1차아파트 앞,76,2,74,2.6,2026-05-03 02:10:00
2026-05-03 02:12:33,A11,부산기계공고 후문,78,73,5,93.6,2026-05-03 02:10:00
2026-05-03 02:12:33,A12,해운대 센텀시티,83,80,3,96.4,2026-05-03 02:10:00
2026-05-03 02:12:33,A13,반여도서관 앞,312,212,100,67.9,2026-05-03 02:10:00
2026-05-03 02:12:33,A14,동대신동,24,24,0,100.0,2026-05-03 02:10:00
2026-05-03 02:12:33,A15,신선3동,84,29,55,34.5,2026-05-03 02:10:00
2026-05-03 02:12:33,A16,영선대로 지하 공영,122,56,66,45.9,2026-05-03 02:10:00
2026-05-03 02:12:33,A17,동백사거리,36,20,16,55.6,2026-05-03 02:10:00
2026-05-03 02:12:33,A18,중동이마트 옆,78,45,33,57.7,2026-05-03 02:10:00
2026-05-03 02:12:33,A19,부산대역(남측),224,31,193,13.8,2026-05-03 02:10:00
2026-05-03 02:12:33,A20,부산대역(북측),249,36,213,14.5,2026-05-03 02:10:00
2026-05-03 02:12:33,A21,화명역,37,22,15,59.5,2026-05-03 02:10:00
2026-05-03 02:12:33,A22,학장천 복개,270,82,188,30.4,2026-05-03 02:10:00
2026-05-03 02:12:33,A23,수변공원,102,33,69,32.4,2026-05-03 02:10:00
2026-05-03 02:12:33,A24,중동역,167,41,126,24.6,2026-05-03 02:10:00
2026-05-03 02:12:33,A25,미포공영,97,33,64,34.0,2026-05-03 02:10:00
2026-05-03 02:12:33,A26,온천장역(남측),247,110,137,44.5,2026-05-03 02:10:00
2026-05-03 02:12:33,A27,구서역,272,84,188,30.9,2026-05-03 02:10:00
2026-05-03 02:12:33,A28,중앙공원,101,64,37,63.4,2026-05-03 02:10:00
2026-05-03 02:12:33,A29,장전역,190,50,140,26.3,2026-05-03 02:10:00
2026-05-03 02:12:33,A30,사상역 광장,0,-90,90,0.0,2026-05-03 02:10:00
2026-05-03 02:12:33,A32,남산역,210,96,114,45.7,2026-05-03 02:10:00
2026-05-03 02:12:33,A33,하단역,151,67,84,44.4,2026-05-03 02:10:00
2026-05-03 02:12:33,A34,명륜역,185,91,94,49.2,2026-05-03 02:10:00
2026-05-03 02:12:33,A35,동래역,400,184,216,46.0,2026-05-03 02:10:00
2026-05-03 02:12:33,A36,해운대광장,164,104,60,63.4,2026-05-03 02:10:00
2026-05-03 02:12:33,A37,롯데 광복점 뒤(2),22,9,13,40.9,2026-05-03 02:10:00
2026-05-03 02:12:33,A40,반여2배수지,111,59,52,53.2,2026-05-03 02:10:00
2026-05-03 02:12:33,A41,요트경기장 앞 1구역,231,32,199,13.9,2026-05-03 02:10:00
2026-05-03 02:12:33,A42,삼락천로,124,37,87,29.8,2026-05-03 02:10:00
2026-05-03 02:12:33,A43,부전복개도로1,20,16,4,80.0,2026-05-03 02:10:00
2026-05-03 02:12:33,A44,부전복개도로2,23,13,10,56.5,2026-05-03 02:10:00
2026-05-03 02:12:33,A45,적십자회관,31,0,31,0.0,2026-05-03 02:10:00
2026-05-03 02:12:33,A48,대연고가밑,46,1,45,2.2,2026-05-03 02:10:00
2026-05-03 02:12:33,A49,골드테마거리,16,4,12,25.0,2026-05-03 02:10:00
2026-05-03 02:12:33,A50,요트경기장 앞 2구역,68,19,49,27.9,2026-05-03 02:10:00
2026-05-03 02:12:33,A432,수안동주차빌딩,60,15,45,25.0,2026-05-03 02:10:00
2026-05-03 02:12:33,A433,구남역,122,56,66,45.9,2026-05-03 02:10:00
2026-05-03 02:12:33,A434,만덕2동사앞복개,73,35,38,47.9,2026-05-03 02:10:00
2026-05-03 03:07:25,A01,"반송1, 3동 공영",152,119,33,78.3,2026-05-03 03:05:00
2026-05-03 03:07:25,A02,삼락재첩거리,126,60,66,47.6,2026-05-03 03:05:00
2026-05-03 03:07:25,A03,수변어린이공원,149,54,95,36.2,2026-05-03 03:05:00
2026-05-03 03:07:25,A04,장산역 1번,87,29,58,33.3,2026-05-03 03:05:00
2026-05-03 03:07:25,A05,장산역 2번,104,23,81,22.1,2026-05-03 03:05:00
2026-05-03 03:07:25,A06,좌1동,68,29,39,42.6,2026-05-03 03:05:00
2026-05-03 03:07:25,A07,노포역,390,186,204,47.7,2026-05-03 03:05:00
2026-05-03 03:07:25,A09,두산위브 뒤,45,35,10,77.8,2026-05-03 03:05:00
2026-05-03 03:07:25,A10,대우1차아파트 앞,76,2,74,2.6,2026-05-03 03:05:00
2026-05-03 03:07:25,A11,부산기계공고 후문,78,73,5,93.6,2026-05-03 03:05:00
2026-05-03 03:07:25,A12,해운대 센텀시티,83,13,70,15.7,2026-05-03 03:05:00
2026-05-03 03:07:25,A13,반여도서관 앞,312,212,100,67.9,2026-05-03 03:05:00
2026-05-03 03:07:25,A14,동대신동,24,22,2,91.7,2026-05-03 03:05:00
2026-05-03 03:07:25,A15,신선3동,84,30,54,35.7,2026-05-03 03:05:00
2026-05-03 03:07:25,A16,영선대로 지하 공영,122,54,68,44.3,2026-05-03 03:05:00
2026-05-03 03:07:25,A17,동백사거리,36,20,16,55.6,2026-05-03 03:05:00
2026-05-03 03:07:25,A18,중동이마트 옆,78,46,32,59.0,2026-05-03 03:05:00
2026-05-03 03:07:25,A19,부산대역(남측),224,28,196,12.5,2026-05-03 03:05:00
2026-05-03 03:07:25,A20,부산대역(북측),249,36,213,14.5,2026-05-03 03:05:00
2026-05-03 03:07:25,A21,화명역,37,33,4,89.2,2026-05-03 03:05:00
2026-05-03 03:07:25,A22,학장천 복개,270,79,191,29.3,2026-05-03 03:05:00
2026-05-03 03:07:25,A23,수변공원,102,32,70,31.4,2026-05-03 03:05:00
2026-05-03 03:07:25,A24,중동역,167,40,127,24.0,2026-05-03 03:05:00
2026-05-03 03:07:25,A25,미포공영,97,33,64,34.0,2026-05-03 03:05:00
2026-05-03 03:07:25,A26,온천장역(남측),247,111,136,44.9,2026-05-03 03:05:00
2026-05-03 03:07:25,A27,구서역,272,75,197,27.6,2026-05-03 03:05:00
2026-05-03 03:07:25,A28,중앙공원,101,63,38,62.4,2026-05-03 03:05:00
2026-05-03 03:07:25,A29,장전역,190,51,139,26.8,2026-05-03 03:05:00
2026-05-03 03:07:25,A30,사상역 광장,0,-90,90,0.0,2026-05-03 03:05:00
2026-05-03 03:07:25,A32,남산역,210,75,135,35.7,2026-05-03 03:05:00
2026-05-03 03:07:25,A33,하단역,151,66,85,43.7,2026-05-03 03:05:00
2026-05-03 03:07:25,A34,명륜역,185,91,94,49.2,2026-05-03 03:05:00
2026-05-03 03:07:25,A35,동래역,400,151,249,37.8,2026-05-03 03:05:00
2026-05-03 03:07:25,A36,해운대광장,164,103,61,62.8,2026-05-03 03:05:00
2026-05-03 03:07:25,A37,롯데 광복점 뒤(2),22,9,13,40.9,2026-05-03 03:05:00
2026-05-03 03:07:25,A40,반여2배수지,111,60,51,54.1,2026-05-03 03:05:00
2026-05-03 03:07:25,A41,요트경기장 앞 1구역,231,43,188,18.6,2026-05-03 03:05:00
2026-05-03 03:07:25,A42,삼락천로,124,39,85,31.5,2026-05-03 03:05:00
2026-05-03 03:07:25,A43,부전복개도로1,20,16,4,80.0,2026-05-03 03:05:00
2026-05-03 03:07:25,A44,부전복개도로2,23,13,10,56.5,2026-05-03 03:05:00
2026-05-03 03:07:25,A45,적십자회관,31,0,31,0.0,2026-05-03 03:05:00
2026-05-03 03:07:25,A48,대연고가밑,46,1,45,2.2,2026-05-03 03:05:00
2026-05-03 03:07:25,A49,골드테마거리,16,4,12,25.0,2026-05-03 03:05:00
2026-05-03 03:07:25,A50,요트경기장 앞 2구역,68,19,49,27.9,2026-05-03 03:05:00
2026-05-03 03:07:25,A432,수안동주차빌딩,60,15,45,25.0,2026-05-03 03:05:00
2026-05-03 03:07:25,A433,구남역,122,55,67,45.1,2026-05-03 03:05:00
2026-05-03 03:07:25,A434,만덕2동사앞복개,73,35,38,47.9,2026-05-03 03:05:00
2026-05-03 05:35:16,A01,"반송1, 3동 공영",152,119,33,78.3,2026-05-03 05:35:00
2026-05-03 05:35:16,A02,삼락재첩거리,126,57,69,45.2,2026-05-03 05:35:00
2026-05-03 05:35:16,A03,수변어린이공원,149,51,98,34.2,2026-05-03 05:35:00
2026-05-03 05:35:16,A04,장산역 1번,87,24,63,27.6,2026-05-03 05:35:00
2026-05-03 05:35:16,A05,장산역 2번,104,21,83,20.2,2026-05-03 05:35:00
2026-05-03 05:35:16,A06,좌1동,68,27,41,39.7,2026-05-03 05:35:00
2026-05-03 05:35:16,A07,노포역,390,188,202,48.2,2026-05-03 05:35:00
2026-05-03 05:35:16,A09,두산위브 뒤,45,35,10,77.8,2026-05-03 05:35:00
2026-05-03 05:35:16,A10,대우1차아파트 앞,76,2,74,2.6,2026-05-03 05:35:00
2026-05-03 05:35:16,A11,부산기계공고 후문,78,73,5,93.6,2026-05-03 05:35:00
2026-05-03 05:35:16,A12,해운대 센텀시티,83,13,70,15.7,2026-05-03 05:35:00
2026-05-03 05:35:16,A13,반여도서관 앞,312,216,96,69.2,2026-05-03 05:35:00
2026-05-03 05:35:16,A14,동대신동,24,22,2,91.7,2026-05-03 05:35:00
2026-05-03 05:35:16,A15,신선3동,84,31,53,36.9,2026-05-03 05:35:00
2026-05-03 05:35:16,A16,영선대로 지하 공영,122,53,69,43.4,2026-05-03 05:35:00
2026-05-03 05:35:16,A17,동백사거리,36,20,16,55.6,2026-05-03 05:35:00
2026-05-03 05:35:16,A18,중동이마트 옆,78,49,29,62.8,2026-05-03 05:35:00
2026-05-03 05:35:16,A19,부산대역(남측),224,18,206,8.0,2026-05-03 05:35:00
2026-05-03 05:35:16,A20,부산대역(북측),249,36,213,14.5,2026-05-03 05:35:00
2026-05-03 05:35:16,A21,화명역,37,33,4,89.2,2026-05-03 05:35:00
2026-05-03 05:35:16,A22,학장천 복개,270,78,192,28.9,2026-05-03 05:35:00
2026-05-03 05:35:16,A23,수변공원,102,31,71,30.4,2026-05-03 05:35:00
2026-05-03 05:35:16,A24,중동역,167,40,127,24.0,2026-05-03 05:35:00
2026-05-03 05:35:16,A25,미포공영,97,31,66,32.0,2026-05-03 05:35:00
2026-05-03 05:35:16,A26,온천장역(남측),247,111,136,44.9,2026-05-03 05:35:00
2026-05-03 05:35:16,A27,구서역,272,74,198,27.2,2026-05-03 05:35:00
2026-05-03 05:35:16,A28,중앙공원,101,62,39,61.4,2026-05-03 05:35:00
2026-05-03 05:35:16,A29,장전역,190,49,141,25.8,2026-05-03 05:35:00
2026-05-03 05:35:16,A30,사상역 광장,0,-90,90,0.0,2026-05-03 05:35:00
2026-05-03 05:35:16,A32,남산역,210,96,114,45.7,2026-05-03 05:35:00
2026-05-03 05:35:16,A33,하단역,151,63,88,41.7,2026-05-03 05:35:00
2026-05-03 05:35:16,A34,명륜역,185,91,94,49.2,2026-05-03 05:35:00
2026-05-03 05:35:16,A35,동래역,400,119,281,29.8,2026-05-03 05:35:00
2026-05-03 05:35:16,A36,해운대광장,164,99,65,60.4,2026-05-03 05:35:00
2026-05-03 05:35:16,A37,롯데 광복점 뒤(2),22,9,13,40.9,2026-05-03 05:35:00
2026-05-03 05:35:16,A40,반여2배수지,111,62,49,55.9,2026-05-03 05:35:00
2026-05-03 05:35:16,A41,요트경기장 앞 1구역,231,43,188,18.6,2026-05-03 05:35:00
2026-05-03 05:35:16,A42,삼락천로,124,37,87,29.8,2026-05-03 05:35:00
2026-05-03 05:35:16,A43,부전복개도로1,20,16,4,80.0,2026-05-03 05:35:00
2026-05-03 05:35:16,A44,부전복개도로2,23,13,10,56.5,2026-05-03 05:35:00
2026-05-03 05:35:16,A45,적십자회관,31,0,31,0.0,2026-05-03 05:35:00
2026-05-03 05:35:16,A48,대연고가밑,46,1,45,2.2,2026-05-03 05:35:00
2026-05-03 05:35:16,A49,골드테마거리,16,4,12,25.0,2026-05-03 05:35:00
2026-05-03 05:35:16,A50,요트경기장 앞 2구역,68,20,48,29.4,2026-05-03 05:35:00
2026-05-03 05:35:16,A432,수안동주차빌딩,60,15,45,25.0,2026-05-03 05:35:00
2026-05-03 05:35:16,A433,구남역,122,56,66,45.9,2026-05-03 05:35:00
2026-05-03 05:35:16,A434,만덕2동사앞복개,73,34,39,46.6,2026-05-03 05:35:00
2026-05-03 06:34:45,A01,"반송1, 3동 공영",152,52,100,34.2,2026-05-03 06:30:00
2026-05-03 06:34:45,A02,삼락재첩거리,126,59,67,46.8,2026-05-03 06:30:00
2026-05-03 06:34:45,A03,수변어린이공원,149,53,96,35.6,2026-05-03 06:30:00
2026-05-03 06:34:45,A04,장산역 1번,87,23,64,26.4,2026-05-03 06:30:00
2026-05-03 06:34:45,A05,장산역 2번,104,22,82,21.2,2026-05-03 06:30:00
2026-05-03 06:34:45,A06,좌1동,68,26,42,38.2,2026-05-03 06:30:00
2026-05-03 06:34:45,A07,노포역,390,198,192,50.8,2026-05-03 06:30:00
2026-05-03 06:34:45,A09,두산위브 뒤,45,35,10,77.8,2026-05-03 06:30:00
2026-05-03 06:34:45,A10,대우1차아파트 앞,76,2,74,2.6,2026-05-03 06:30:00
2026-05-03 06:34:45,A11,부산기계공고 후문,78,73,5,93.6,2026-05-03 06:30:00
2026-05-03 06:34:45,A12,해운대 센텀시티,83,13,70,15.7,2026-05-03 06:30:00
2026-05-03 06:34:45,A13,반여도서관 앞,312,212,100,67.9,2026-05-03 06:30:00
2026-05-03 06:34:45,A14,동대신동,24,24,0,100.0,2026-05-03 06:30:00
2026-05-03 06:34:45,A15,신선3동,84,30,54,35.7,2026-05-03 06:30:00
2026-05-03 06:34:45,A16,영선대로 지하 공영,122,55,67,45.1,2026-05-03 06:30:00
2026-05-03 06:34:45,A17,동백사거리,36,20,16,55.6,2026-05-03 06:30:00
2026-05-03 06:34:45,A18,중동이마트 옆,78,50,28,64.1,2026-05-03 06:30:00
2026-05-03 06:34:45,A19,부산대역(남측),224,19,205,8.5,2026-05-03 06:30:00
2026-05-03 06:34:45,A20,부산대역(북측),249,35,214,14.1,2026-05-03 06:30:00
2026-05-03 06:34:45,A21,화명역,37,22,15,59.5,2026-05-03 06:30:00
2026-05-03 06:34:45,A22,학장천 복개,270,170,100,63.0,2026-05-03 06:30:00
2026-05-03 06:34:45,A23,수변공원,102,24,78,23.5,2026-05-03 06:30:00
2026-05-03 06:34:45,A24,중동역,167,40,127,24.0,2026-05-03 06:30:00
2026-05-03 06:34:45,A25,미포공영,97,32,65,33.0,2026-05-03 06:30:00
2026-05-03 06:34:45,A26,온천장역(남측),247,117,130,47.4,2026-05-03 06:30:00
2026-05-03 06:34:45,A27,구서역,272,74,198,27.2,2026-05-03 06:30:00
2026-05-03 06:34:45,A28,중앙공원,101,62,39,61.4,2026-05-03 06:30:00
2026-05-03 06:34:45,A29,장전역,190,51,139,26.8,2026-05-03 06:30:00
2026-05-03 06:34:45,A30,사상역 광장,0,-90,90,0.0,2026-05-03 06:30:00
2026-05-03 06:34:45,A32,남산역,210,76,134,36.2,2026-05-03 06:30:00
2026-05-03 06:34:45,A33,하단역,151,67,84,44.4,2026-05-03 06:30:00
2026-05-03 06:34:45,A34,명륜역,185,91,94,49.2,2026-05-03 06:30:00
2026-05-03 06:34:45,A35,동래역,400,129,271,32.2,2026-05-03 06:30:00
2026-05-03 06:34:45,A36,해운대광장,164,100,64,61.0,2026-05-03 06:30:00
2026-05-03 06:34:45,A37,롯데 광복점 뒤(2),22,9,13,40.9,2026-05-03 06:30:00
2026-05-03 06:34:45,A40,반여2배수지,111,60,51,54.1,2026-05-03 06:30:00
2026-05-03 06:34:45,A41,요트경기장 앞 1구역,231,42,189,18.2,2026-05-03 06:30:00
2026-05-03 06:34:45,A42,삼락천로,124,41,83,33.1,2026-05-03 06:30:00
